model,auc,auc_lo,auc_hi,pr_auc,pr_auc_lo,pr_auc_hi,brier_raw_lo,brier_raw_hi,brier_calibrated_lo,brier_calibrated_hi,precision_ppv,recall_sensitivity,specificity,f1,npv,brier_raw,calibration_slope_raw,calibration_intercept_raw,auc_calibrated,brier_calibrated,calibration_slope_calibrated,calibration_intercept_calibrated
Logistic,0.7913196413196414,0.7679736594909935,0.8148318905152906,0.3958993892688191,0.35009369860273293,0.4471726768607893,0.1793873436034177,0.19476083773101383,0.09299862453597865,0.10802426798030865,0.29578947368421055,0.7205128205128205,0.726044226044226,0.41940298507462687,0.9420828905419766,0.18712014294316429,0.8613846841839007,-1.8893628165552547,0.7919506919506919,0.10045818636845688,1.0017078977543528,-0.030604687641063902
RandomForest,0.7946208446208447,0.7709691646555623,0.8177373984524521,0.40386310171620976,0.35807810153105996,0.4566289106717351,0.12226606010224736,0.13361363306442806,0.09237920176460497,0.10736333460053599,0.386411889596603,0.4666666666666667,0.8816543816543817,0.42276422764227645,0.9119017365523083,0.12789758774490212,1.1923065207677177,-1.1083878142791859,0.7944706944706944,0.0998052220245353,1.0324312929827957,-0.05220353964385989
XGBoost,0.8024958524958525,0.7786553479573812,0.8244506478589448,0.41391809449049566,0.36507158553614044,0.46635092879051443,0.1742552936077118,0.18731944635510445,0.0917492434462308,0.10640660422381856,0.3007360672975815,0.7333333333333333,0.7276822276822277,0.42654735272184935,0.9447102604997342,0.18073606491088867,1.1812284551588474,-1.7494351275617874,0.8032287532287533,0.09895132672945639,1.036085093475951,-0.04269641907597046
