model,auc,auc_lo,auc_hi,pr_auc,pr_auc_lo,pr_auc_hi,brier_raw_lo,brier_raw_hi,brier_calibrated_lo,brier_calibrated_hi,precision_ppv,recall_sensitivity,specificity,f1,npv,brier_raw,calibration_slope_raw,calibration_intercept_raw,auc_calibrated,brier_calibrated,calibration_slope_calibrated,calibration_intercept_calibrated
Logistic,0.7986161986161986,0.7729446739493125,0.8239730968807464,0.3350923028337045,0.28827385270456485,0.39363530831865545,0.17209119399972878,0.18748266142887168,0.07736227240480781,0.09300910414664933,0.26019845644983464,0.7564102564102564,0.7337301587301587,0.38720262510254305,0.9605194805194806,0.1796595570576753,0.8277612508259073,-2.109593154281999,0.7995103276353276,0.085075856312829,1.0011881241313376,0.01229847606376093
RandomForest,0.7962327024827025,0.7699506277698258,0.8220795245682696,0.338491958191566,0.2896535675504907,0.3952951455886614,0.10388938310606621,0.11496235485280945,0.07711353502469928,0.09204491583081174,0.3667621776504298,0.41025641025641024,0.9123015873015873,0.38729198184568836,0.9258960934353605,0.10924177986051956,1.1330140946969662,-1.1501753945538773,0.7978886853886853,0.08440809068985895,1.0180887429000776,0.005907847250467307
XGBoost,0.7969080687830687,0.7720659655845156,0.8223621646496546,0.35130264897365016,0.3015606850512664,0.41002922020900723,0.16624148823320867,0.17955065891146657,0.07654839633026884,0.09138521130602593,0.2540045766590389,0.7115384615384616,0.7412698412698413,0.37436762225969644,0.9540347293156282,0.17280736565589905,1.0816553743784345,-1.937324608522603,0.7988362332112332,0.08379379816882235,0.9898882495608994,0.007386024512136607
